Name,Type,Threshold,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Value_45,Value_46,Value_47,Value_48,Value_49
List_767,sumList,-783.7564759,22,62,53,95,67,22,41,77,4,23,29,55,100,39,10,94,23,36,33,34,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_768,stdList,58.53828596,47,85,27,23,82,74,31,12,38,96,22,89,23,75,18,4,56,59,44,38,22,30,55,31,88,8,88,31,3,45,89,99,31,4,35,35,13,19,82,,,,,,,,,,,
List_769,stdList,32.4075891,43,67,84,14,81,5,30,11,36,34,5,61,4,40,45,84,81,11,65,78,3,16,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_770,sumList,-38.23735819,34,63,7,56,61,62,50,23,59,52,73,43,85,21,5,73,81,26,1,86,87,37,18,6,3,17,100,34,1,50,4,82,65,20,,,,,,,,,,,,,,,,
List_771,sumList,20.56436184,25,28,86,44,43,84,35,58,55,96,93,68,20,82,94,92,49,100,2,67,35,55,95,50,73,16,99,68,37,22,49,61,85,41,30,13,44,43,87,45,80,26,23,87,38,,,,,
List_772,meanList,70.48534364,12,100,31,80,49,69,40,74,82,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_773,stdList,30.93808153,28,20,73,92,98,90,6,17,95,92,85,75,63,46,44,96,58,52,90,54,80,35,84,38,8,85,48,26,46,63,51,63,58,12,60,68,8,22,72,80,67,94,35,,,,,,,
List_774,meanList,-0.814472574,53,33,9,30,45,82,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_775,meanList,-167.9592401,16,43,31,16,83,71,82,15,87,81,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_776,sumList,1295.659998,95,81,40,25,75,4,66,84,46,38,61,25,47,6,24,88,84,18,66,10,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_777,stdList,33.36555263,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_778,stdList,1.368441786,27,27,6,52,66,40,17,2,92,68,51,62,91,65,98,55,35,80,24,69,64,67,72,20,52,98,66,65,10,68,65,75,10,39,,,,,,,,,,,,,,,,
List_779,sumList,-15.95475909,27,31,33,51,19,34,40,97,17,63,82,20,88,62,43,91,38,61,7,24,94,22,7,77,39,34,75,31,98,30,,,,,,,,,,,,,,,,,,,,
List_780,stdList,-94.03667622,96,94,86,20,37,20,28,70,34,4,69,85,17,63,29,89,11,72,83,8,23,85,30,99,5,67,72,8,50,1,46,47,71,,,,,,,,,,,,,,,,,
List_781,meanList,85.81427014,61,54,75,23,29,52,95,85,89,74,15,33,44,31,64,42,13,57,85,43,49,37,58,45,95,77,,,,,,,,,,,,,,,,,,,,,,,,
List_782,meanList,-17.74868708,10,19,13,49,95,92,84,37,66,74,64,29,57,4,36,39,59,75,21,9,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_783,meanList,-497.3499203,88,91,42,44,12,73,28,63,91,68,51,12,34,81,46,87,69,88,71,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_784,sumList,78.71438648,32,93,40,77,82,91,10,72,33,86,10,27,96,77,87,10,51,48,25,21,5,55,6,95,94,38,21,54,66,1,93,12,20,72,75,6,88,39,84,89,43,96,,,,,,,,
List_785,sumList,-48.01369789,87,90,73,41,71,84,24,43,40,9,4,92,31,24,18,57,37,77,71,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_786,meanList,-6.403493758,88,8,67,66,36,23,19,76,68,58,74,72,15,26,87,3,40,39,57,69,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_787,stdList,46.15238833,60,62,33,70,33,4,47,64,40,84,42,41,78,31,42,9,18,96,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_788,sumList,18.01063238,57,21,31,14,71,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_789,sumList,94.90149395,31,7,16,91,1,4,61,15,30,62,71,90,67,33,11,69,65,53,26,71,82,12,63,40,84,42,6,15,59,3,25,71,30,,,,,,,,,,,,,,,,,
List_790,stdList,9.923016257,5,25,13,96,67,72,84,65,70,4,65,16,27,89,22,73,22,18,28,12,95,96,93,76,73,74,70,42,48,14,99,27,84,74,44,55,87,16,77,59,7,58,24,24,84,47,45,28,12,41
List_791,sumList,151.9662136,20,33,24,50,26,1,48,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_792,stdList,405.1107139,93,74,85,9,13,51,13,84,74,95,35,67,31,23,56,46,62,73,28,71,47,60,14,98,25,64,68,37,31,81,83,21,26,75,75,80,62,100,87,4,17,73,1,5,,,,,,
List_793,stdList,38.14088105,45,10,65,51,22,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_794,meanList,-629.1790861,17,6,18,49,40,85,60,46,42,72,22,88,35,13,51,96,63,44,34,32,93,31,1,15,86,51,53,6,44,14,30,87,10,93,31,29,23,71,23,98,48,28,,,,,,,,
List_795,sumList,24.73497537,68,13,70,71,97,12,28,81,63,4,33,24,1,95,59,65,93,76,28,64,41,6,56,88,83,39,55,5,14,47,62,94,80,70,92,41,50,23,70,17,33,30,99,37,90,89,26,31,11,
List_796,stdList,46.09112187,1,23,96,54,18,7,34,54,71,63,64,23,81,10,98,4,36,29,33,5,81,34,29,52,87,57,53,74,30,17,78,82,89,8,48,57,11,99,64,20,39,15,75,44,53,10,55,6,10,85
List_797,meanList,772.5840922,16,67,9,84,56,24,81,52,59,2,42,79,82,29,91,53,64,98,71,38,65,24,43,6,94,44,94,13,76,63,38,40,89,14,6,56,76,82,8,58,,,,,,,,,,
List_798,stdList,-734.3735804,91,54,61,85,35,35,98,20,57,55,66,62,63,75,18,23,48,3,13,75,83,70,5,34,44,,,,,,,,,,,,,,,,,,,,,,,,,
List_799,meanList,-894.4081635,71,69,82,6,71,89,99,66,30,42,82,58,63,40,78,36,29,77,64,86,87,57,29,95,66,17,16,1,38,23,7,94,17,95,74,97,83,70,,,,,,,,,,,,
List_800,meanList,28.96254843,94,54,46,41,54,4,67,36,18,86,70,45,54,80,86,84,50,10,67,1,15,99,38,31,47,70,97,,,,,,,,,,,,,,,,,,,,,,,
List_801,sumList,1385.077199,80,70,46,49,64,100,40,4,2,76,84,89,87,43,83,58,69,37,41,73,98,13,94,40,31,,,,,,,,,,,,,,,,,,,,,,,,,
List_802,meanList,73.33821551,52,16,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_803,meanList,-285.7136772,12,22,59,8,71,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_804,stdList,295.6987272,39,70,21,98,81,17,16,46,13,47,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_805,meanList,13.16623817,4,88,81,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_806,meanList,7.24891033,69,36,12,18,81,50,11,39,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_807,meanList,1594.294194,99,63,77,21,16,19,24,2,51,29,98,71,18,100,56,70,17,29,88,89,32,28,95,64,14,64,2,46,21,34,84,12,24,91,11,92,2,18,83,65,49,92,63,56,49,38,,,,
List_808,meanList,-33.24287873,37,97,61,3,39,79,92,80,93,98,14,14,8,99,10,63,66,61,82,42,91,93,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_809,meanList,30.32010286,80,52,63,10,80,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_810,stdList,2.300853068,10,15,68,41,87,38,73,26,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_811,meanList,64.53252689,76,20,72,61,26,38,16,74,67,25,19,83,72,91,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_812,sumList,-39.48725355,32,44,20,48,22,7,82,2,7,65,99,3,14,26,1,20,93,82,28,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_813,stdList,94.0477126,67,22,98,46,13,50,16,37,97,51,75,56,31,88,68,49,18,3,17,42,85,42,72,44,65,61,55,47,23,12,83,94,20,97,22,29,18,6,74,,,,,,,,,,,
List_814,stdList,-46.52649028,6,14,6,5,85,11,54,6,87,19,12,5,21,34,93,80,37,48,74,83,76,18,65,52,41,44,72,81,74,25,20,31,38,,,,,,,,,,,,,,,,,
List_815,meanList,12.81520113,83,74,14,43,74,28,59,46,81,89,24,68,30,31,81,94,73,4,32,90,48,46,20,47,53,23,49,29,7,8,23,76,24,46,7,21,11,99,15,18,69,84,36,65,76,,,,,
List_816,stdList,3.86889148,9,23,59,82,64,27,26,51,62,87,100,62,38,27,43,20,37,63,62,11,44,42,72,6,40,13,,,,,,,,,,,,,,,,,,,,,,,,
List_817,meanList,-260.7765428,79,65,55,38,56,27,16,49,38,41,19,63,88,10,8,38,83,88,73,15,59,87,32,92,66,44,66,69,75,9,61,75,42,52,,,,,,,,,,,,,,,,
List_818,stdList,67.25139665,93,1,86,41,74,50,98,62,99,34,16,90,97,21,9,10,36,26,4,39,3,99,23,25,66,64,2,13,52,,,,,,,,,,,,,,,,,,,,,
List_819,meanList,-3.370793658,85,21,9,14,68,63,83,87,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_820,sumList,20.30581311,3,89,43,85,31,57,7,13,97,41,93,14,33,18,45,35,81,67,97,7,70,60,4,49,41,87,33,69,17,91,18,88,30,31,46,79,11,93,93,74,99,6,49,,,,,,,
List_821,meanList,-20.13754186,21,15,92,5,31,78,10,56,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_822,meanList,-13.58082815,44,43,63,31,6,90,73,9,8,94,9,68,85,23,47,21,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_823,sumList,3410.890598,45,78,13,2,71,23,97,98,88,93,90,59,18,44,99,39,25,22,61,91,72,19,76,18,80,89,15,72,11,77,1,94,82,73,51,85,61,81,74,33,50,77,33,31,54,46,54,35,37,
List_824,sumList,-24.74611396,75,37,86,17,85,74,89,73,46,26,11,45,80,59,31,29,12,18,44,82,6,59,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_825,sumList,12.36453014,100,41,9,10,70,55,45,12,26,63,20,33,16,100,2,91,28,86,90,88,22,60,44,24,59,92,16,36,49,88,53,81,4,42,75,90,56,58,70,82,75,99,19,,,,,,,
List_826,meanList,103.9218619,29,93,44,17,83,30,51,20,27,94,6,63,60,100,30,6,78,30,61,50,91,58,82,11,83,90,,,,,,,,,,,,,,,,,,,,,,,,
List_827,meanList,66.55742579,86,64,42,85,92,20,61,87,14,78,2,91,61,17,1,76,57,54,4,76,30,55,72,53,70,63,45,,,,,,,,,,,,,,,,,,,,,,,
List_828,sumList,-35.10911781,87,53,82,51,67,57,70,41,2,19,4,53,72,93,5,38,78,66,72,67,91,85,46,19,21,88,90,28,14,46,92,15,14,30,7,85,62,96,66,59,10,4,1,17,,,,,,
List_829,sumList,92.26215869,35,60,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_830,sumList,-1342.665032,91,20,71,77,22,31,34,65,16,32,68,37,20,29,10,57,100,34,28,93,96,99,97,44,38,70,60,65,64,36,62,58,,,,,,,,,,,,,,,,,,
List_831,stdList,2507.985556,92,44,35,90,8,81,18,3,13,8,91,8,81,40,13,12,24,15,19,60,31,56,49,80,33,67,,,,,,,,,,,,,,,,,,,,,,,,
List_832,sumList,43.32538052,9,30,51,22,46,15,68,9,50,79,96,17,48,1,42,26,47,19,78,54,98,51,54,53,28,5,95,88,48,88,89,72,39,47,58,13,32,22,49,31,83,42,45,31,92,69,5,4,11,
List_833,sumList,885.5657363,25,43,80,56,26,30,30,50,98,60,61,23,32,61,84,70,24,48,51,15,61,58,40,37,57,43,82,36,100,33,9,20,92,59,21,12,,,,,,,,,,,,,,
List_834,stdList,-68.01668846,55,80,11,100,23,2,32,76,78,55,56,56,100,94,23,59,54,78,65,90,40,56,28,70,73,94,71,39,,,,,,,,,,,,,,,,,,,,,,
List_835,meanList,86.51047193,68,83,17,23,39,91,11,2,93,25,37,36,48,14,59,48,64,31,8,83,37,49,91,58,98,5,,,,,,,,,,,,,,,,,,,,,,,,
List_836,stdList,70.66401569,3,2,20,9,98,73,81,89,11,15,69,4,98,90,8,41,76,78,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_837,meanList,7.546714964,83,36,75,27,87,55,40,36,99,2,41,26,92,94,23,51,45,27,16,88,69,7,37,35,38,10,12,,,,,,,,,,,,,,,,,,,,,,,
List_838,meanList,1752.343468,63,52,19,56,75,16,90,62,20,100,80,22,68,18,64,55,61,44,50,13,80,9,69,31,80,34,96,72,49,1,56,,,,,,,,,,,,,,,,,,,
List_839,sumList,1.259198619,82,77,86,41,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_840,sumList,2047.087138,27,80,63,96,1,6,29,46,90,96,56,66,38,6,39,77,21,85,84,75,28,40,49,48,6,28,49,63,,,,,,,,,,,,,,,,,,,,,,
List_841,stdList,-23.74394434,26,69,17,9,42,20,98,65,74,51,23,78,65,57,19,80,48,6,19,13,45,65,17,69,92,21,100,53,30,,,,,,,,,,,,,,,,,,,,,
List_842,sumList,32.65647179,55,51,32,72,62,76,13,18,90,80,69,5,68,67,80,45,13,61,73,14,14,30,47,61,47,81,5,38,25,5,43,15,3,29,76,28,85,45,12,,,,,,,,,,,
List_843,stdList,-90.75580983,4,10,86,20,44,81,83,84,18,48,36,80,32,30,36,44,8,89,90,28,66,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_844,meanList,-35.83362089,67,36,29,20,10,4,58,49,54,70,91,32,9,31,81,33,72,98,12,86,92,24,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_845,sumList,-6.230454255,39,36,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_846,stdList,-10.22374416,5,90,16,43,81,93,13,3,32,68,14,93,25,48,24,28,100,41,2,68,85,72,98,95,60,24,66,22,32,44,38,92,98,,,,,,,,,,,,,,,,,
List_847,stdList,11.25695605,24,60,19,39,37,75,10,6,15,55,13,8,41,46,20,94,59,19,97,85,48,87,49,23,90,39,53,11,96,72,26,35,23,91,28,15,81,36,89,,,,,,,,,,,
List_848,meanList,-8.380838261,11,96,17,2,56,13,71,22,69,39,38,62,1,35,70,73,16,6,78,3,84,40,66,6,78,45,84,43,75,40,93,51,11,55,76,22,12,48,9,37,55,10,,,,,,,,
List_849,sumList,-20.86450638,57,25,41,16,97,68,3,38,88,11,28,9,10,88,56,67,51,78,61,34,37,24,67,13,76,100,62,56,64,64,65,61,77,21,,,,,,,,,,,,,,,,
List_850,stdList,-15.81636007,74,19,99,80,21,68,75,39,84,85,22,26,60,39,50,64,84,92,54,96,81,47,39,61,44,14,72,29,99,56,91,37,87,52,67,98,39,94,24,54,84,48,58,96,38,96,33,78,73,37
List_851,stdList,-3.85144544,96,37,83,90,81,100,33,70,15,32,97,89,53,8,95,55,22,31,8,68,77,49,78,75,72,1,42,4,,,,,,,,,,,,,,,,,,,,,,
List_852,sumList,-4.326451944,75,47,15,49,55,37,99,8,91,64,99,37,60,91,73,84,63,25,43,51,28,99,35,33,44,14,54,94,93,,,,,,,,,,,,,,,,,,,,,
List_853,sumList,-269.6168055,28,87,10,53,54,44,85,50,84,6,21,3,94,77,30,97,12,50,90,45,61,58,78,23,91,15,11,13,74,25,31,77,23,29,74,2,38,38,62,44,93,67,40,70,,,,,,
List_854,stdList,-186.7349004,36,42,92,45,43,9,99,84,59,67,34,60,42,74,65,2,50,29,21,77,6,5,19,87,18,13,58,77,43,56,35,77,75,50,,,,,,,,,,,,,,,,
List_855,sumList,27.65145714,79,93,44,29,70,77,65,91,7,25,39,100,86,43,100,77,93,42,15,97,71,44,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_856,meanList,-158.467006,24,29,2,43,54,71,67,42,10,82,23,3,2,74,17,51,87,64,99,56,43,50,38,77,92,12,14,48,49,,,,,,,,,,,,,,,,,,,,,
List_857,meanList,205.4017918,58,49,58,29,80,81,27,94,32,41,65,35,91,19,94,98,12,60,92,30,22,38,47,24,59,34,14,100,87,52,77,52,65,61,47,80,83,100,88,72,61,19,72,19,92,1,89,,,
List_858,stdList,649.5180746,20,21,45,57,13,69,43,6,74,34,33,57,51,92,74,7,86,35,24,46,19,96,71,56,38,34,18,18,97,99,79,1,12,90,2,69,9,9,32,13,64,39,11,53,61,34,50,,,
List_859,stdList,48.34450964,44,14,31,20,84,11,99,81,84,74,47,93,54,22,33,100,90,48,65,96,26,34,47,39,36,70,49,98,65,48,25,75,80,43,36,62,76,73,12,9,30,93,5,100,19,42,46,73,90,88
List_860,stdList,1168.644119,8,55,87,92,35,80,95,20,60,20,60,7,42,73,28,48,35,55,65,81,35,37,84,92,56,100,96,10,64,,,,,,,,,,,,,,,,,,,,,
List_861,sumList,3.902753929,97,85,44,78,24,84,95,12,11,76,81,59,12,10,95,57,47,78,33,49,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_862,meanList,-50.07812103,15,50,36,21,3,46,44,54,61,25,8,28,88,79,76,96,1,97,96,80,37,91,24,1,63,57,12,60,96,6,44,1,53,33,98,15,58,,,,,,,,,,,,,
List_863,stdList,47.30778687,28,21,23,49,23,2,12,21,43,63,100,43,64,4,62,13,45,5,28,62,73,2,59,40,81,78,36,18,17,88,40,37,49,62,33,97,89,87,84,18,54,77,89,88,65,15,,,,
List_864,stdList,1642.200571,73,15,32,51,2,52,88,67,79,8,51,1,21,60,16,19,44,34,62,28,82,52,98,98,59,60,94,66,2,23,68,87,85,66,35,19,32,82,39,36,79,,,,,,,,,
List_865,stdList,69.23307808,17,9,10,16,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_866,meanList,13.41320801,18,87,56,34,22,48,77,2,23,76,34,55,48,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_867,stdList,84.51312728,55,56,84,15,25,20,35,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_868,stdList,77.50640586,75,71,54,9,90,1,97,70,56,25,94,29,99,78,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_869,sumList,70.18914559,57,67,41,100,52,92,89,2,17,14,57,80,88,81,18,78,74,78,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_870,sumList,-0.850761617,45,99,51,86,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_871,sumList,9.079306514,56,75,69,35,63,12,68,23,60,15,100,66,91,81,12,63,87,73,27,7,69,76,5,24,53,76,66,6,19,61,44,64,35,69,66,2,75,22,10,6,92,34,4,65,75,72,4,86,4,35
List_872,meanList,-0.903524343,12,1,24,96,29,33,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_873,meanList,70.91885805,70,41,5,5,54,32,17,89,85,4,2,41,48,67,61,29,7,35,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_874,stdList,-34.09937831,9,11,86,41,5,99,15,57,2,60,45,88,34,50,75,35,48,73,19,4,58,85,6,96,22,61,29,18,21,39,44,55,34,75,100,74,7,,,,,,,,,,,,,
List_875,stdList,381.8514113,12,17,99,42,60,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_876,stdList,66.0524464,80,18,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_877,meanList,-4.583695884,100,78,50,35,93,83,43,69,84,75,66,9,94,92,82,55,14,74,81,53,11,88,27,43,5,68,2,8,100,57,34,17,31,45,1,86,21,46,38,49,49,60,26,14,19,21,5,50,4,
List_878,meanList,1793.201893,78,91,3,27,37,71,46,13,92,99,69,52,24,12,70,44,74,10,16,74,66,98,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,
List_879,sumList,69.87025283,99,8,68,56,51,81,82,41,87,80,77,31,13,47,5,95,2,26,73,20,1,31,21,5,6,87,77,90,93,46,26,54,72,80,72,64,,,,,,,,,,,,,,
List_880,meanList,2.591868925,74,43,48,28,35,29,95,47,77,66,10,60,48,7,28,33,24,16,58,43,23,84,69,53,38,16,77,94,36,32,62,46,92,95,67,33,28,99,30,41,85,81,86,,,,,,,
List_881,sumList,20.99778736,58,67,97,99,80,18,5,77,82,91,12,100,77,83,8,71,90,100,64,17,23,76,77,79,5,93,97,35,46,23,13,81,,,,,,,,,,,,,,,,,,
List_882,meanList,37.8967858,40,77,41,54,18,34,8,64,12,88,33,98,47,98,82,72,29,25,96,86,4,19,35,93,83,9,71,52,66,42,84,63,44,23,90,28,73,4,5,,,,,,,,,,,
List_883,sumList,-367.0532271,62,38,94,94,10,13,58,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_884,stdList,48.43232893,56,45,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_885,meanList,1480.408852,60,64,80,66,27,58,94,5,77,100,66,87,68,22,61,27,93,69,51,78,66,59,9,34,24,,,,,,,,,,,,,,,,,,,,,,,,,
List_886,sumList,-739.1271549,16,26,13,63,91,59,82,39,41,60,49,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_887,sumList,21.64832275,90,23,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_888,stdList,-3024.261783,85,86,72,87,50,56,79,22,76,96,1,37,43,72,67,89,57,36,35,67,59,48,14,35,20,16,54,70,18,79,94,77,93,54,,,,,,,,,,,,,,,,
List_889,sumList,-451.9146174,84,67,22,26,65,67,57,19,82,26,83,72,93,51,87,14,8,43,20,7,85,56,57,29,21,58,13,45,75,27,,,,,,,,,,,,,,,,,,,,
List_890,stdList,-50.86659762,34,21,63,63,67,35,87,45,53,52,88,11,89,18,86,60,54,13,35,11,70,73,90,64,31,6,85,27,86,9,5,42,28,21,81,,,,,,,,,,,,,,,
List_891,meanList,658.0359426,17,57,92,94,44,48,44,59,59,37,29,20,99,10,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_892,sumList,14.04620755,26,75,66,73,4,84,75,16,39,30,76,25,90,46,99,5,6,56,17,14,62,60,87,8,77,56,39,52,52,83,72,20,73,49,60,9,80,85,54,53,99,4,37,21,39,37,73,42,,
List_893,meanList,108.903473,44,99,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_894,sumList,518.4148037,97,53,61,79,26,2,61,26,94,56,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_895,meanList,6.954025267,55,30,8,40,14,65,2,29,17,11,60,86,37,16,87,45,6,18,62,98,1,26,21,50,30,36,75,68,54,1,45,71,,,,,,,,,,,,,,,,,,
List_896,stdList,-418.1597231,65,68,91,55,20,28,5,16,58,76,58,64,91,32,6,72,58,18,56,17,27,78,94,12,13,17,,,,,,,,,,,,,,,,,,,,,,,,
List_897,meanList,25.37255494,94,36,70,30,62,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_898,sumList,-25.91612803,3,100,98,54,84,29,46,39,4,17,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_899,stdList,40.35819563,49,94,12,31,60,85,83,39,26,12,71,10,42,22,83,96,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_900,meanList,111.5751332,91,54,70,48,44,47,86,24,96,62,45,9,31,14,52,23,79,19,95,73,63,5,84,33,1,70,48,32,31,38,17,56,93,32,100,43,81,100,,,,,,,,,,,,
List_901,meanList,-1482.189083,15,31,73,99,88,3,58,16,45,79,63,73,35,100,6,46,33,55,87,55,69,76,79,74,98,95,43,31,94,84,98,67,60,16,73,56,,,,,,,,,,,,,,
List_902,meanList,493.6153146,14,59,93,48,49,32,1,5,64,45,28,40,15,92,85,52,19,73,76,30,45,8,16,69,75,18,89,24,75,35,48,97,71,63,14,,,,,,,,,,,,,,,
List_903,sumList,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_904,meanList,-4.014098881,80,35,28,19,56,65,93,72,74,97,53,82,89,21,12,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_905,meanList,695.4308504,36,14,56,33,12,90,32,74,31,41,49,91,17,63,26,49,77,1,18,37,5,3,92,9,87,73,55,26,79,18,,,,,,,,,,,,,,,,,,,,
List_906,sumList,81.23076817,95,59,78,53,41,12,98,24,75,3,90,30,100,79,9,10,23,5,27,66,36,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_907,stdList,-2871.281547,32,96,6,82,71,40,38,19,25,44,57,99,29,23,44,42,66,9,92,45,85,34,89,28,52,37,25,47,95,69,15,73,91,75,26,65,17,6,17,19,32,36,68,41,95,88,24,12,63,63
List_908,sumList,1267.564269,75,87,19,68,98,52,56,100,38,18,47,12,71,63,25,100,11,65,71,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_909,stdList,-9.405187793,62,56,63,16,34,32,87,95,49,50,89,48,28,21,18,43,57,5,37,86,38,70,44,79,71,54,42,8,100,49,88,12,70,38,50,96,35,65,51,70,45,84,87,2,25,20,13,69,61,69
List_910,meanList,1005.904134,43,24,48,7,42,65,26,8,85,49,1,90,66,86,95,18,81,79,86,22,40,36,13,88,75,67,45,50,19,79,52,8,47,16,70,4,,,,,,,,,,,,,,
List_911,sumList,250.3577699,27,62,72,80,40,85,43,98,96,35,81,4,51,56,21,56,9,46,27,49,66,8,71,42,90,89,3,3,69,1,92,55,55,38,37,1,68,66,25,29,30,6,20,94,90,18,31,51,,
List_912,meanList,40.04016458,59,73,87,66,66,11,12,35,2,48,3,46,59,23,98,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_913,sumList,-2863.989218,60,66,7,34,58,89,89,67,55,15,75,92,21,22,3,11,61,85,6,23,42,62,48,55,,,,,,,,,,,,,,,,,,,,,,,,,,
List_914,stdList,220.0997906,18,93,77,60,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_915,meanList,1228.882203,59,26,69,96,33,49,51,77,68,15,95,70,86,53,61,30,78,11,63,42,1,42,76,85,54,62,62,20,95,39,67,65,67,11,56,92,13,,,,,,,,,,,,,
List_916,meanList,98.11356651,5,65,37,4,54,61,33,63,3,21,94,79,81,77,20,74,5,15,26,68,80,7,8,30,40,98,18,77,24,64,17,62,15,22,25,33,54,68,95,81,99,30,,,,,,,,
List_917,meanList,2405.712972,22,76,13,33,85,93,7,77,77,67,46,14,88,44,93,93,6,56,96,38,71,21,99,92,,,,,,,,,,,,,,,,,,,,,,,,,,
